Date,High,Low,Open,Close,Volume,Adj Close,Adjusted Close,DMA,Delta,RSI,RS_UP,RS_DOWN,Bollinger High,Bollinger Low,1_month,3_month,6_month
1999-01-04,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0.0,2.7365639209747314,2.7365639209747314,,,,,,,,,,
1999-01-05,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,0.0,2.7394752502441406,2.7394752502441406,,0.010000228881835938,,,,,,,,
1999-01-06,9.420000076293945,9.420000076293945,9.420000076293945,9.420000076293945,0.0,2.7423863410949707,2.7423863410949707,,0.010000228881835938,,,,,,,,
1999-01-07,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,0.0,2.7394752502441406,2.7394752502441406,,-0.010000228881835938,,,,,,,,
1999-01-08,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0.0,2.7190968990325928,2.7190968990325928,,-0.06999969482421875,,,,,,,,
1999-01-11,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,0.0,2.7336530685424805,2.7336530685424805,,0.05000019073486328,,,,,,,,
1999-01-12,9.140000343322754,9.140000343322754,9.140000343322754,9.140000343322754,0.0,2.660871744155884,2.660871744155884,,-0.25,,,,,,,,
1999-01-13,9.140000343322754,9.140000343322754,9.140000343322754,9.140000343322754,0.0,2.660871744155884,2.660871744155884,,0.0,,,,,,,,
1999-01-14,9.130000114440918,9.130000114440918,9.130000114440918,9.130000114440918,0.0,2.657960891723633,2.657960891723633,,-0.010000228881835938,,,,,,,,
1999-01-15,9.0600004196167,9.0600004196167,9.0600004196167,9.0600004196167,0.0,2.637582302093506,2.637582302093506,,-0.06999969482421875,,,,,,,,
1999-01-19,9.1899995803833,9.1899995803833,9.1899995803833,9.1899995803833,0.0,2.6754283905029297,2.6754283905029297,,0.12999916076660156,,,,,,,,
1999-01-20,9.15999984741211,9.15999984741211,9.15999984741211,9.15999984741211,0.0,2.6666946411132812,2.6666946411132812,,-0.029999732971191406,,,,,,,,
1999-01-21,9.210000038146973,9.210000038146973,9.210000038146973,9.210000038146973,0.0,2.681251049041748,2.681251049041748,,0.05000019073486328,,,,,,,,
1999-01-22,9.140000343322754,9.140000343322754,9.140000343322754,9.140000343322754,0.0,2.660871744155884,2.660871744155884,,-0.06999969482421875,,,,,,,,
1999-01-25,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,0.0,2.6492269039154053,2.6492269039154053,,-0.039999961853027344,,,,,,,,
1999-01-26,9.140000343322754,9.140000343322754,9.140000343322754,9.140000343322754,0.0,2.660871744155884,2.660871744155884,,0.039999961853027344,,,,,,,,
1999-01-27,9.109999656677246,9.109999656677246,9.109999656677246,9.109999656677246,0.0,2.652137517929077,2.652137517929077,,-0.030000686645507812,,,,,,,,
1999-01-28,9.09000015258789,9.09000015258789,9.09000015258789,9.09000015258789,0.0,2.646315813064575,2.646315813064575,,-0.01999950408935547,,,,,,,,
1999-01-29,9.489999771118164,9.489999771118164,9.489999771118164,9.489999771118164,0.0,2.762765645980835,2.762765645980835,,0.39999961853027344,,,,,,,,
1999-02-01,9.59000015258789,9.59000015258789,9.59000015258789,9.59000015258789,0.0,2.791877508163452,2.791877508163452,,0.10000038146972656,,,,,,,,
1999-02-02,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0.0,2.823901414871216,2.823901414871216,,0.1099996566772461,,,,,,,,
1999-02-03,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0.0,2.8180787563323975,2.8180787563323975,,-0.01999950408935547,,,,,,0.029787308298772783,,
1999-02-04,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0.0,2.8209896087646484,2.8209896087646484,,0.009999275207519531,,,,,,0.02975555127646421,,
